Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,points,GD,cum_points,PpG,Market Value,Team,League Position,Total_GF,Total_GA,form_last_3,avgGF,avgGA
2024-02-17,14:00,La Liga,25,Sat,1,W,5.0,0.0,Las Palmas,3.5,0.7,36.0,61196.0,Koke,5-3-2,3,5.0,51,1.4166666666666667,"417,80",Atlético Madrid,4.0,50.0,26.0,1.0,2.0,1.04
2024-02-17,18:30,La Liga,25,Sat,0,W,2.0,1.0,Celta Vigo,1.5,0.8,66.0,23096.0,Marc-André ter Stegen,4-3-3,3,1.0,54,1.5,"839,50",Barcelona,3.0,52.0,34.0,2.0,2.08,1.36
2024-02-17,18:30,La Liga,25,Sat,1,L,1.0,2.0,Barcelona,0.8,1.5,34.0,23096.0,Iago Aspas,4-4-2,0,-1.0,20,0.6666666666666666,"112,00",Celta Vigo,17.0,27.0,37.0,1.0,1.08,1.48
2024-02-17,16:15,La Liga,25,Sat,0,L,0.0,2.0,Osasuna,0.5,2.0,44.0,19525.0,Jeremías Ledesma,4-4-2,0,-2.0,17,0.6296296296296297,"62,10",Cádiz,18.0,15.0,35.0,0.0,0.6,1.4
2024-02-17,14:00,La Liga,25,Sat,0,L,0.0,5.0,Atlético Madrid,0.7,3.5,64.0,61196.0,Kirian Rodríguez,4-5-1,0,-5.0,35,1.25,"96,60",Las Palmas,9.0,25.0,25.0,1.0,1.0,1.0
2024-02-17,16:15,La Liga,25,Sat,1,W,2.0,0.0,Cádiz,2.0,0.5,56.0,19525.0,David García,4-3-3,3,2.0,32,1.0666666666666667,"99,30",Osasuna,11.0,29.0,36.0,1.0,1.16,1.44
2024-02-17,21:00,La Liga,25,Sat,0,D,0.0,0.0,Valencia,0.0,1.0,45.0,44506.0,Jesús Navas,3-5-2,1,0.0,24,0.6486486486486487,"212,00",Sevilla,15.0,30.0,37.0,2.0,1.2,1.48
2024-02-17,21:00,La Liga,25,Sat,1,D,0.0,0.0,Sevilla,1.0,0.0,55.0,44506.0,José Luis Gayà,4-4-2,1,0.0,36,1.2413793103448276,"215,95",Valencia,8.0,29.0,29.0,1.0,1.16,1.16
2024-02-18,21:00,La Liga,25,Sun,0,D,0.0,0.0,Betis,0.5,0.8,38.0,43514.0,Rubén Duarte,4-2-3-1,1,0.0,28,0.9655172413793104,"97,20",Alavés,12.0,24.0,31.0,1.0,0.96,1.24
2024-02-18,16:15,La Liga,25,Sun,0,D,1.0,1.0,Granada,1.4,2.0,42.0,18756.0,Lucas Robertone,4-2-3-1,1,0.0,8,0.2962962962962963,"72,80",Almería,20.0,23.0,52.0,0.0,0.92,2.08
2024-02-18,21:00,La Liga,25,Sun,1,D,0.0,0.0,Alavés,0.8,0.5,62.0,43514.0,Nabil Fekir,4-2-3-1,1,0.0,39,1.1142857142857143,"198,50",Betis,7.0,28.0,25.0,2.0,1.12,1.0
2024-02-18,16:15,La Liga,25,Sun,1,D,1.0,1.0,Almería,2.0,1.4,58.0,18756.0,Carlos Neva,4-3-3,1,0.0,14,0.5384615384615384,"87,50",Granada,19.0,27.0,49.0,0.0,1.08,1.96
2024-02-18,18:30,La Liga,25,Sun,1,L,1.0,2.0,Real Sociedad,0.1,1.1,33.0,18153.0,Antonio Raillo,5-3-2,0,-1.0,23,0.7419354838709677,"87,10",Mallorca,16.0,22.0,33.0,1.0,0.88,1.32
2024-02-18,14:00,La Liga,25,Sun,1,D,1.0,1.0,Real Madrid,1.1,1.1,41.0,14354.0,Óscar Valentín,4-4-2,1,0.0,25,0.8620689655172413,"68,60",Rayo Vallecano,14.0,22.0,33.0,0.0,0.88,1.32
2024-02-18,14:00,La Liga,25,Sun,0,D,1.0,1.0,Rayo Vallecano,1.1,1.1,59.0,14354.0,Nacho,4-2-3-1,1,0.0,62,1.7222222222222223,"1,04",Real Madrid,1.0,53.0,16.0,2.0,2.12,0.64
2024-02-18,18:30,La Liga,25,Sun,0,W,2.0,1.0,Mallorca,1.1,0.1,67.0,18153.0,Mikel Merino,4-3-3,3,1.0,40,1.0526315789473684,"478,90",Real Sociedad,6.0,34.0,23.0,0.0,1.36,0.92
2024-02-19,21:00,La Liga,25,Mon,1,W,3.0,2.0,Girona,1.8,2.1,31.0,46220.0,Iñaki Williams,4-2-3-1,3,1.0,49,1.5806451612903225,"261,00",Athletic Club,5.0,45.0,23.0,1.0,1.8,0.92
2024-02-19,21:00,La Liga,25,Mon,0,L,2.0,3.0,Athletic Club,2.1,1.8,69.0,46220.0,Juanpe,4-2-3-1,0,-1.0,56,1.8666666666666667,"246,80",Girona,2.0,54.0,32.0,1.0,2.16,1.28
2024-02-23,21:00,La Liga,26,Fri,1,L,1.0,3.0,Villarreal,1.5,1.0,70.0,30609.0,Robin Le Normand,4-1-4-1,0,-2.0,40,1.0256410256410255,"478,90",Real Sociedad,7.0,35.0,26.0,1.0,1.3461538461538463,1.0
2024-02-23,21:00,La Liga,26,Fri,0,W,3.0,1.0,Real Sociedad,1.0,1.5,30.0,30609.0,Raúl Albiol,4-4-2,3,2.0,29,0.8285714285714286,"213,20",Villareal,11.0,38.0,48.0,0.0,1.4615384615384615,1.8461538461538463
2024-02-24,18:30,La Liga,26,Sat,1,D,1.0,1.0,Mallorca,0.5,2.2,52.0,16102.0,Luis Rioja,4-2-3-1,1,0.0,29,0.9666666666666667,"97,20",Alavés,12.0,25.0,32.0,0.0,0.9615384615384616,1.2307692307692308
2024-02-24,21:00,La Liga,26,Sat,1,D,2.0,2.0,Atlético Madrid,0.5,1.5,40.0,14472.0,Lucas Robertone,4-2-3-1,1,0.0,9,0.32142857142857145,"72,80",Almería,18.0,25.0,54.0,0.0,0.9615384615384616,2.076923076923077
2024-02-24,21:00,La Liga,26,Sat,0,D,2.0,2.0,Almería,1.5,0.5,60.0,14472.0,Koke,3-5-2,1,0.0,52,1.368421052631579,"417,80",Atlético Madrid,4.0,52.0,28.0,1.0,2.0,1.0769230769230769
2024-02-24,16:15,La Liga,26,Sat,1,W,4.0,0.0,Getafe,3.1,0.5,67.0,36803.0,Marc-André ter Stegen,4-3-3,3,4.0,57,1.5,"839,50",Barcelona,3.0,56.0,34.0,2.0,2.1538461538461537,1.3076923076923077
2024-02-24,16:15,La Liga,26,Sat,0,L,0.0,4.0,Barcelona,0.5,3.1,33.0,36803.0,Djené,4-5-1,0,-4.0,34,1.1333333333333333,"95,05",Getafe,9.0,33.0,38.0,1.0,1.2692307692307692,1.4615384615384615
2024-02-24,18:30,La Liga,26,Sat,0,D,1.0,1.0,Alavés,2.2,0.5,48.0,16102.0,Martin Valjent,5-4-1,1,0.0,24,0.75,"87,10",Mallorca,14.0,23.0,34.0,1.0,0.8846153846153846,1.3076923076923077
2024-02-25,16:15,La Liga,26,Sun,0,L,1.0,3.0,Betis,0.2,1.2,43.0,53537.0,Óscar de Marcos,4-2-3-1,0,-2.0,49,1.53125,"261,00",Athletic Club,5.0,46.0,26.0,2.0,1.7692307692307692,1.0
2024-02-25,16:15,La Liga,26,Sun,1,W,3.0,1.0,Athletic Club,1.2,0.2,57.0,53537.0,Nabil Fekir,4-2-3-1,3,2.0,42,1.135135135135135,"198,50",Betis,6.0,31.0,26.0,1.0,1.1923076923076923,1.0
2024-02-25,14:00,La Liga,26,Sun,0,D,2.0,2.0,Cádiz,0.7,2.2,35.0,18123.0,Iago Aspas,4-4-2,1,0.0,21,0.6774193548387096,"112,00",Celta Vigo,16.0,29.0,39.0,1.0,1.1153846153846154,1.5
2024-02-25,14:00,La Liga,26,Sun,1,D,2.0,2.0,Celta Vigo,2.2,0.7,65.0,18123.0,Jeremías Ledesma,4-4-2,1,0.0,18,0.6428571428571429,"62,10",Cádiz,17.0,17.0,37.0,0.0,0.6538461538461539,1.4230769230769231
2024-02-25,17:30,La Liga,26,Sun,1,D,1.0,1.0,Osasuna,0.7,0.7,71.0,25075.0,Kirian Rodríguez,4-5-1,1,0.0,36,1.2413793103448276,"96,60",Las Palmas,8.0,26.0,26.0,1.0,1.0,1.0
2024-02-25,17:30,La Liga,26,Sun,0,D,1.0,1.0,Las Palmas,0.7,0.7,29.0,25075.0,Unai García,3-5-2,1,0.0,33,1.064516129032258,"99,30",Osasuna,10.0,30.0,37.0,2.0,1.1538461538461537,1.4230769230769231
2024-02-25,21:00,La Liga,26,Sun,1,W,1.0,0.0,Sevilla,1.0,0.8,65.0,74969.0,Nacho,4-3-3,3,1.0,65,1.7567567567567568,"1,04",Real Madrid,1.0,54.0,16.0,1.0,2.076923076923077,0.6153846153846154
2024-02-25,21:00,La Liga,26,Sun,0,L,0.0,1.0,Real Madrid,0.8,1.0,35.0,74969.0,Sergio Ramos,5-3-2,0,-1.0,24,0.631578947368421,"212,00",Sevilla,15.0,30.0,38.0,2.0,1.1538461538461537,1.4615384615384615
2024-02-26,21:00,La Liga,26,Mon,1,W,3.0,0.0,Rayo Vallecano,2.2,0.5,54.0,8923.0,Aleix García,4-2-3-1,3,3.0,59,1.903225806451613,"246,80",Girona,2.0,57.0,32.0,0.0,2.1923076923076925,1.2307692307692308
2024-02-26,21:00,La Liga,26,Mon,0,L,0.0,3.0,Girona,0.5,2.2,46.0,8923.0,Óscar Valentín,4-2-3-1,0,-3.0,25,0.8333333333333334,"68,60",Rayo Vallecano,13.0,22.0,36.0,0.0,0.8461538461538461,1.3846153846153846
2024-03-01,21:00,La Liga,27,Fri,0,L,0.0,1.0,Celta Vigo,0.1,1.5,34.0,18005.0,Lucas Robertone,4-2-3-1,0,-1.0,9,0.3103448275862069,"72,80",Almería,20.0,25.0,55.0,0.0,0.9259259259259259,2.037037037037037
2024-03-01,21:00,La Liga,27,Fri,1,W,1.0,0.0,Almería,1.5,0.1,66.0,18005.0,Carl Starfelt,4-4-2,3,1.0,24,0.75,"112,00",Celta Vigo,17.0,30.0,39.0,0.0,1.1111111111111112,1.4444444444444444
2024-03-02,16:15,La Liga,27,Sat,0,D,1.0,1.0,Rayo Vallecano,1.0,0.7,47.0,12272.0,Jeremías Ledesma,4-4-2,1,0.0,19,0.6551724137931034,"62,10",Cádiz,18.0,18.0,38.0,0.0,0.6666666666666666,1.4074074074074074
2024-03-02,18:30,La Liga,27,Sat,1,D,3.0,3.0,Las Palmas,2.3,1.6,28.0,7623.0,Jaime Mata,4-3-3,1,0.0,35,1.1290322580645162,"95,05",Getafe,11.0,36.0,41.0,1.0,1.3333333333333333,1.5185185185185186
2024-03-02,18:30,La Liga,27,Sat,0,D,3.0,3.0,Getafe,1.6,2.3,72.0,7623.0,Kirian Rodríguez,4-5-1,1,0.0,37,1.2333333333333334,"96,60",Las Palmas,9.0,29.0,29.0,1.0,1.0740740740740742,1.0740740740740742
2024-03-02,16:15,La Liga,27,Sat,1,D,1.0,1.0,Cádiz,0.7,1.0,53.0,12272.0,Óscar Valentín,4-2-3-1,1,0.0,26,0.8387096774193549,"68,60",Rayo Vallecano,16.0,23.0,37.0,0.0,0.8518518518518519,1.3703703703703705
2024-03-02,21:00,La Liga,27,Sat,0,D,2.0,2.0,Valencia,2.2,1.1,70.0,47427.0,Dani Carvajal,4-3-1-2,1,0.0,66,1.736842105263158,"1,04",Real Madrid,1.0,56.0,18.0,2.0,2.074074074074074,0.6666666666666666
2024-03-02,14:00,La Liga,27,Sat,0,L,2.0,3.0,Sevilla,1.5,2.0,62.0,35884.0,Igor Zubeldia,4-1-3-2,0,-1.0,40,0.975609756097561,"478,90",Real Sociedad,7.0,37.0,29.0,1.0,1.3703703703703705,1.0740740740740742
2024-03-02,14:00,La Liga,27,Sat,1,W,3.0,2.0,Real Sociedad,2.0,1.5,38.0,35884.0,Jesús Navas,5-3-2,3,1.0,27,0.6923076923076923,"212,00",Sevilla,15.0,33.0,40.0,1.0,1.2222222222222223,1.4814814814814814
2024-03-02,21:00,La Liga,27,Sat,1,D,2.0,2.0,Real Madrid,1.1,2.2,30.0,47427.0,José Luis Gayà,4-4-2,1,0.0,37,1.2333333333333334,"215,95",Valencia,8.0,31.0,31.0,1.0,1.1923076923076923,1.1923076923076923
2024-03-03,21:00,La Liga,27,Sun,1,D,0.0,0.0,Barcelona,0.4,0.7,40.0,50295.0,Iñaki Williams,4-2-3-1,1,0.0,50,1.4705882352941178,"261,00",Athletic Club,5.0,46.0,26.0,1.0,1.7037037037037037,0.9629629629629629
2024-03-03,16:15,La Liga,27,Sun,1,W,2.0,1.0,Betis,3.0,0.6,42.0,61901.0,Koke,3-5-2,3,1.0,55,1.375,"417,80",Atlético Madrid,4.0,54.0,29.0,1.0,2.0,1.0740740740740742
2024-03-03,21:00,La Liga,27,Sun,0,D,0.0,0.0,Athletic Club,0.7,0.4,60.0,50295.0,Marc-André ter Stegen,4-3-3,1,0.0,58,1.4871794871794872,"839,50",Barcelona,3.0,56.0,34.0,2.0,2.074074074074074,1.2592592592592593
2024-03-03,16:15,La Liga,27,Sun,0,L,1.0,2.0,Atlético Madrid,0.6,3.0,58.0,61901.0,Germán Pezzella,4-2-3-1,0,-1.0,42,1.105263157894737,"198,50",Betis,6.0,32.0,28.0,2.0,1.1851851851851851,1.037037037037037
2024-03-03,18:30,La Liga,27,Sun,0,L,0.0,1.0,Mallorca,1.0,1.2,60.0,17769.0,Juanpe,4-2-3-1,0,-1.0,59,1.84375,"246,80",Girona,2.0,57.0,33.0,1.0,2.111111111111111,1.2222222222222223
2024-03-03,14:00,La Liga,27,Sun,0,L,1.0,5.0,Villarreal,0.5,2.0,52.0,15896.0,Carlos Neva,3-4-3,0,-4.0,14,0.5185185185185185,"87,50",Granada,19.0,28.0,54.0,0.0,1.0769230769230769,2.076923076923077
2024-03-03,18:30,La Liga,27,Sun,1,W,1.0,0.0,Girona,1.2,1.0,40.0,17769.0,Antonio Raillo,5-3-2,3,1.0,27,0.7941176470588235,"87,10",Mallorca,14.0,24.0,34.0,1.0,0.8888888888888888,1.2592592592592593
2024-03-03,14:00,La Liga,27,Sun,1,W,5.0,1.0,Granada,2.0,0.5,48.0,15896.0,Gerard Moreno,4-4-2,3,4.0,32,0.8888888888888888,"213,20",Villareal,12.0,43.0,49.0,1.0,1.5925925925925926,1.8148148148148149
2024-03-04,21:00,La Liga,27,Mon,0,L,0.0,1.0,Osasuna,1.0,1.0,45.0,17215.0,Luis Rioja,4-3-3,0,-1.0,29,0.9354838709677419,"97,20",Alavés,13.0,25.0,33.0,0.0,0.9259259259259259,1.2222222222222223
2024-03-04,21:00,La Liga,27,Mon,1,W,1.0,0.0,Alavés,1.0,1.0,55.0,17215.0,David García,4-2-3-1,3,1.0,36,1.125,"99,30",Osasuna,10.0,31.0,37.0,2.0,1.1481481481481481,1.3703703703703705
2024-03-08,21:00,La Liga,28,Fri,1,W,1.0,0.0,Mallorca,2.0,0.6,63.0,38225.0,Marc-André ter Stegen,4-3-3,3,1.0,61,1.525,"839,50",Barcelona,3.0,57.0,34.0,2.0,2.0357142857142856,1.2142857142857142
2024-03-08,21:00,La Liga,28,Fri,0,L,0.0,1.0,Barcelona,0.6,2.0,37.0,38225.0,Antonio Raillo,5-3-2,0,-1.0,27,0.7714285714285715,"87,10",Mallorca,15.0,24.0,35.0,1.0,0.8571428571428571,1.25
2024-03-09,16:15,La Liga,28,Sat,0,L,0.0,2.0,Cádiz,0.9,1.1,60.0,15917.0,Koke,5-3-2,0,-2.0,55,1.3414634146341464,"417,80",Atlético Madrid,4.0,54.0,31.0,2.0,1.9285714285714286,1.1071428571428572
2024-03-09,16:15,La Liga,28,Sat,1,W,2.0,0.0,Atlético Madrid,1.1,0.9,40.0,15917.0,Jeremías Ledesma,4-4-2,3,2.0,22,0.7333333333333333,"62,10",Cádiz,18.0,20.0,38.0,0.0,0.7142857142857143,1.3571428571428572
2024-03-09,14:00,La Liga,28,Sat,0,L,0.0,1.0,Valencia,1.3,0.8,49.0,37961.0,Djené,4-4-2,0,-1.0,35,1.09375,"95,05",Getafe,11.0,36.0,42.0,0.0,1.2857142857142858,1.5
2024-03-09,21:00,La Liga,28,Sat,1,W,2.0,0.0,Osasuna,1.9,0.2,60.0,11598.0,Aleix García,3-4-3,3,2.0,62,1.878787878787879,"246,80",Girona,2.0,59.0,33.0,1.0,2.107142857142857,1.1785714285714286
2024-03-09,18:30,La Liga,28,Sat,1,L,2.0,3.0,Real Sociedad,1.7,2.1,37.0,9214.0,Carlos Neva,4-4-2,0,-1.0,14,0.5,"87,50",Granada,19.0,30.0,57.0,0.0,1.1111111111111112,2.111111111111111
2024-03-09,21:00,La Liga,28,Sat,0,L,0.0,2.0,Girona,0.2,1.9,40.0,11598.0,Unai García,3-5-1-1,0,-2.0,36,1.0909090909090908,"99,30",Osasuna,10.0,31.0,39.0,2.0,1.1071428571428572,1.3928571428571428
2024-03-09,18:30,La Liga,28,Sat,0,W,3.0,2.0,Granada,2.1,1.7,63.0,9214.0,Mikel Oyarzabal,4-1-4-1,3,1.0,43,1.0,"478,90",Real Sociedad,6.0,40.0,31.0,1.0,1.4285714285714286,1.1071428571428572
2024-03-09,14:00,La Liga,28,Sat,1,W,1.0,0.0,Getafe,0.8,1.3,51.0,37961.0,José Luis Gayà,4-4-2,3,1.0,40,1.2903225806451613,"215,95",Valencia,8.0,32.0,31.0,0.0,1.1851851851851851,1.1481481481481481
2024-03-10,14:00,La Liga,28,Sun,1,W,1.0,0.0,Rayo Vallecano,0.6,0.6,34.0,16519.0,Luis Rioja,4-2-3-1,3,1.0,32,1.0,"97,20",Alavés,13.0,26.0,33.0,0.0,0.9285714285714286,1.1785714285714286
2024-03-10,15:15,La Liga,28,Sun,0,W,2.0,0.0,Las Palmas,1.1,1.2,30.0,27316.0,Óscar de Marcos,4-2-3-1,3,2.0,53,1.5142857142857142,"261,00",Athletic Club,5.0,48.0,26.0,1.0,1.7142857142857142,0.9285714285714286
2024-03-10,21:00,La Liga,28,Sun,1,L,2.0,3.0,Villarreal,1.0,1.4,54.0,47711.0,Nabil Fekir,4-2-3-1,0,-1.0,42,1.0769230769230769,"198,50",Betis,7.0,34.0,31.0,1.0,1.2142857142857142,1.1071428571428572
2024-03-10,18:30,La Liga,28,Sun,0,L,0.0,4.0,Real Madrid,0.8,3.4,38.0,73644.0,Iago Aspas,5-3-2,0,-4.0,24,0.7272727272727273,"112,00",Celta Vigo,17.0,30.0,43.0,1.0,1.0714285714285714,1.5357142857142858
2024-03-10,15:15,La Liga,28,Sun,1,L,0.0,2.0,Athletic Club,1.2,1.1,70.0,27316.0,Kirian Rodríguez,4-1-4-1,0,-2.0,37,1.1935483870967742,"96,60",Las Palmas,9.0,29.0,31.0,0.0,1.0357142857142858,1.1071428571428572
2024-03-10,14:00,La Liga,28,Sun,0,L,0.0,1.0,Alavés,0.6,0.6,66.0,16519.0,Isaac Palazón Camacho,4-2-3-1,0,-1.0,26,0.8125,"68,60",Rayo Vallecano,16.0,23.0,38.0,0.0,0.8214285714285714,1.3571428571428572
2024-03-10,18:30,La Liga,28,Sun,1,W,4.0,0.0,Celta Vigo,3.4,0.8,62.0,73644.0,Nacho,4-3-1-2,3,4.0,69,1.725,"1,04",Real Madrid,1.0,60.0,18.0,1.0,2.142857142857143,0.6428571428571429
2024-03-10,21:00,La Liga,28,Sun,0,W,3.0,2.0,Betis,1.4,1.0,46.0,47711.0,Gerard Moreno,4-4-2,3,1.0,35,0.9210526315789473,"213,20",Villareal,12.0,46.0,51.0,2.0,1.6428571428571428,1.8214285714285714
2024-03-11,21:00,La Liga,28,Mon,1,D,2.0,2.0,Sevilla,2.0,2.4,45.0,13095.0,Adri Embarba,4-2-3-1,1,0.0,10,0.3333333333333333,"72,80",Almería,20.0,27.0,57.0,0.0,0.9642857142857143,2.0357142857142856
2024-03-11,21:00,La Liga,28,Mon,0,D,2.0,2.0,Almería,2.4,2.0,55.0,13095.0,Jesús Navas,5-3-2,1,0.0,28,0.7,"212,00",Sevilla,14.0,35.0,42.0,1.0,1.25,1.5
2024-03-15,21:00,La Liga,29,Fri,0,L,0.0,2.0,Real Sociedad,0.8,1.9,37.0,31000.0,Jeremías Ledesma,4-4-2,0,-2.0,22,0.7096774193548387,"62,10",Cádiz,18.0,20.0,40.0,1.0,0.6896551724137931,1.3793103448275863
2024-03-15,21:00,La Liga,29,Fri,1,W,2.0,0.0,Cádiz,1.9,0.8,63.0,31000.0,Mikel Oyarzabal,4-3-3,3,2.0,46,1.0454545454545454,"478,90",Real Sociedad,6.0,42.0,31.0,1.0,1.4482758620689655,1.0689655172413792
2024-03-16,21:00,La Liga,29,Sat,0,L,0.0,2.0,Athletic Club,1.3,1.7,41.0,48257.0,Luis Rioja,4-2-3-1,0,-2.0,32,0.9696969696969697,"97,20",Alavés,13.0,26.0,35.0,1.0,0.896551724137931,1.206896551724138
2024-03-16,21:00,La Liga,29,Sat,1,W,2.0,0.0,Alavés,1.7,1.3,59.0,48257.0,Óscar de Marcos,4-2-3-1,3,2.0,56,1.5555555555555556,"261,00",Athletic Club,4.0,50.0,26.0,1.0,1.7241379310344827,0.896551724137931
2024-03-16,18:30,La Liga,29,Sat,1,W,1.0,0.0,Girona,1.2,1.8,41.0,12912.0,Djené,4-1-4-1,3,1.0,38,1.1515151515151516,"95,05",Getafe,9.0,37.0,42.0,0.0,1.2758620689655173,1.4482758620689655
2024-03-16,18:30,La Liga,29,Sat,0,L,0.0,1.0,Getafe,1.8,1.2,59.0,12912.0,Juanpe,4-2-3-1,0,-1.0,62,1.8235294117647058,"246,80",Girona,3.0,59.0,34.0,2.0,2.0344827586206895,1.1724137931034482
2024-03-16,14:00,La Liga,29,Sat,0,L,0.0,1.0,Mallorca,0.4,1.6,48.0,16477.0,Carlos Neva,4-4-2,0,-1.0,14,0.4827586206896552,"87,50",Granada,19.0,30.0,58.0,0.0,1.0714285714285714,2.0714285714285716
2024-03-16,14:00,La Liga,29,Sat,1,W,1.0,0.0,Granada,1.6,0.4,52.0,16477.0,Antonio Raillo,5-3-2,3,1.0,30,0.8333333333333334,"87,10",Mallorca,14.0,25.0,35.0,1.0,0.8620689655172413,1.206896551724138
2024-03-16,16:15,La Liga,29,Sat,1,L,2.0,4.0,Real Madrid,0.7,2.9,36.0,22430.0,Unai García,3-5-2,0,-2.0,36,1.0588235294117647,"99,30",Osasuna,12.0,33.0,43.0,1.0,1.1379310344827587,1.4827586206896552
2024-03-16,16:15,La Liga,29,Sat,0,W,4.0,2.0,Osasuna,2.9,0.7,64.0,22430.0,Dani Carvajal,4-3-3,3,2.0,72,1.7560975609756098,"1,04",Real Madrid,1.0,64.0,20.0,2.0,2.206896551724138,0.6896551724137931
2024-03-17,15:15,La Liga,29,Sun,0,W,1.0,0.0,Las Palmas,0.8,0.9,35.0,22865.0,Lucas Robertone,4-2-3-1,3,1.0,13,0.41935483870967744,"72,80",Almería,20.0,28.0,57.0,0.0,0.9655172413793104,1.9655172413793103
2024-03-17,21:00,La Liga,29,Sun,1,L,0.0,3.0,Barcelona,0.8,1.5,41.0,68253.0,Jan Oblak,3-4-3,0,-3.0,55,1.2790697674418605,"417,80",Atlético Madrid,5.0,54.0,34.0,1.0,1.8620689655172413,1.1724137931034482
2024-03-17,21:00,La Liga,29,Sun,0,W,3.0,0.0,Atlético Madrid,1.5,0.8,59.0,68253.0,Sergi Roberto,4-3-3,3,3.0,64,1.5238095238095237,"839,50",Barcelona,2.0,60.0,34.0,2.0,2.0689655172413794,1.1724137931034482
2024-03-17,18:30,La Liga,29,Sun,0,L,0.0,2.0,Rayo Vallecano,0.8,0.7,61.0,13264.0,Nabil Fekir,4-2-3-1,0,-2.0,42,1.05,"198,50",Betis,7.0,34.0,33.0,1.0,1.1724137931034482,1.1379310344827587
2024-03-17,14:00,La Liga,29,Sun,0,W,2.0,1.0,Sevilla,1.6,1.7,65.0,36544.0,Iago Aspas,3-4-3,3,1.0,27,0.7941176470588235,"112,00",Celta Vigo,17.0,32.0,44.0,1.0,1.103448275862069,1.5172413793103448
2024-03-17,15:15,La Liga,29,Sun,1,L,0.0,1.0,Almería,0.9,0.8,65.0,22865.0,Kirian Rodríguez,4-5-1,0,-1.0,37,1.15625,"96,60",Las Palmas,11.0,29.0,32.0,0.0,1.0,1.103448275862069
2024-03-17,18:30,La Liga,29,Sun,1,W,2.0,0.0,Betis,0.7,0.8,39.0,13264.0,Óscar Valentín,4-2-3-1,3,2.0,29,0.8787878787878788,"68,60",Rayo Vallecano,15.0,25.0,38.0,0.0,0.8620689655172413,1.3103448275862069
2024-03-17,14:00,La Liga,29,Sun,1,L,1.0,2.0,Celta Vigo,1.7,1.6,35.0,36544.0,Jesús Navas,5-3-2,0,-1.0,28,0.6829268292682927,"212,00",Sevilla,16.0,36.0,44.0,1.0,1.2413793103448276,1.5172413793103448
2024-03-17,16:15,La Liga,29,Sun,0,L,0.0,1.0,Villarreal,1.1,2.0,48.0,20647.0,José Luis Gayà,4-4-2,0,-1.0,40,1.25,"215,95",Valencia,8.0,32.0,32.0,1.0,1.1428571428571428,1.1428571428571428
2024-03-17,16:15,La Liga,29,Sun,1,W,1.0,0.0,Valencia,2.0,1.1,52.0,20647.0,Francis Coquelin,4-4-2,3,1.0,38,0.95,"213,20",Villareal,10.0,47.0,51.0,3.0,1.6206896551724137,1.7586206896551724
